geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date
6316495,Bannach,Bannach,,-734.806,-5.039.583,P,PPL,BR,,16,1501253,,,0,,447,America/Belem,03/08/2012
6316496,Banzaê,Banzae,,-1.057.694,-3.861.472,P,PPL,BR,,5,2902658,,,0,,318,America/Bahia,03/08/2012
6316497,Barão de Monte Alto,Barao de Monte Alto,,-21.245,-422.375,P,PPL,BR,,15,3105509,,,0,,220,America/Sao_Paulo,03/08/2012
6316498,Barão de Serra Branca,Barao de Serra Branca,,-5.97,-3.679.056,P,PPLL,BR,,22,2411403,,,0,,119,America/Fortaleza,03/08/2012
6316499,Barbada,Barbada,,-464.389,-3.908.528,P,PPLL,BR,,6,2303931,,,0,,166,America/Fortaleza,03/08/2012
6316500,Barra Bonita,Barra Bonita,,-2.665.444,-53.44,P,PPL,BR,,26,4202099,,,0,,318,America/Sao_Paulo,03/08/2012
6316501,Barra da Prata,Barra da Prata,,-2.670.722,-4.983.583,P,PPLL,BR,,26,4219358,,,0,,331,America/Sao_Paulo,03/08/2012
6316502,Barra dAlcântara,Barra dAlcantara,,-651.667,-4.211.444,P,PPL,BR,,20,2201176,,,0,,266,America/Fortaleza,03/08/2012
6316503,Barra de Camaratuba,Barra de Camaratuba,,-659.222,-34.97,P,PPLL,BR,,17,2509305,,,0,,20,America/Fortaleza,03/08/2012
6316504,Barra de Macaé,Barra de Macae,,-2.228.889,-4.170.778,P,PPLL,BR,,21,3302403,,,0,,9,America/Sao_Paulo,03/08/2012
6316505,Barra de Santana,Barra de Santana,,-752.028,-3.599.972,P,PPL,BR,,17,2501575,,,0,,354,America/Fortaleza,03/08/2012
6316506,Barra do Brejo,Barra do Brejo,,-9.15,-365.925,P,PPLL,BR,,30,2602100,,,0,,501,America/Recife,03/08/2012
6316507,Barra do Farias,Barra do Farias,,-813.361,-3.629.667,P,PPLL,BR,,30,2602605,,,0,,481,America/Recife,03/08/2012
6316508,Barra do Guarita,Barra do Guarita,,-2.719.194,-53.71,P,PPL,BR,,23,4301859,,,0,,191,America/Sao_Paulo,03/08/2012
6316509,Barra do Ingá,Barra do Inga,,-621.583,-395.375,P,PPLL,BR,,6,2300309,,,0,,279,America/Fortaleza,03/08/2012
6316510,Barra do Mamanguape,Barra do Mamanguape,,-677.639,-3.492.278,P,PPLL,BR,,17,2512903,,,0,,4,America/Fortaleza,03/08/2012
6316511,Barra do Ouro,Barra do Ouro,,-768.944,-4.768.278,P,PPL,BR,,31,1703073,,,0,,163,America/Araguaina,03/08/2012
6316512,Barra do Riachão,Barra do Riachao,,-851.667,-35.9,P,PPLL,BR,,30,2613305,,,0,,393,America/Recife,03/08/2012
6316513,Barra do Sotero,Barra do Sotero,,-43.325,-40.93,P,PPLL,BR,,6,2304236,,,0,,584,America/Fortaleza,03/08/2012
6316514,Barra Fria,Barra Fria,,-2.726.194,-5.152.472,P,PPLL,BR,,26,4205209,,,0,,496,America/Sao_Paulo,03/08/2012
6316515,Barra Funda,Barra Funda,,-2.792.306,-5.303.917,P,PPL,BR,,23,4301958,,,0,,369,America/Sao_Paulo,03/08/2012
6316516,Barra Grande,Barra Grande,,-2.678.417,-5.219.556,P,PPLL,BR,,26,4205308,,,0,,771,America/Sao_Paulo,03/08/2012
6316517,Barra Grande,Barra Grande,,-2.574.056,-536.825,P,PPLL,BR,,18,4119806,,,0,,409,America/Sao_Paulo,03/08/2012
6316518,Barra Santa Salete,Barra Santa Salete,,-2.447.889,-5.179.194,P,PPLL,BR,,18,4119608,,,0,,517,America/Sao_Paulo,03/08/2012
6316519,Barragem do Itú,Barragem do Itu,,-2.919.972,-5.548.167,P,PPLL,BR,,23,4311759,,,0,,98,America/Sao_Paulo,03/08/2012
6316520,Barreiras,Barreiras,,-6.325,-3.932.722,P,PPLL,BR,,6,2305506,,,0,,217,America/Fortaleza,03/08/2012
6316521,Barreiras do Piauí,Barreiras do Piaui,,-992.528,-45.475,P,PPL,BR,,20,2201309,,,0,,413,America/Fortaleza,03/08/2012
6316522,Barreirinho,Barreirinho,,-2.786.694,-5.299.583,P,PPLL,BR,,23,4320107,,,0,,401,America/Sao_Paulo,03/08/2012
6316523,Barreiro Branco,Barreiro Branco,,-1.538.722,-4.311.972,P,PPLL,BR,,15,3115474,,,0,,490,America/Sao_Paulo,03/08/2012
6316524,Barreiros,Barreiros,,-40.175,-4.100.556,P,PPLL,BR,,6,2312304,,,0,,745,America/Fortaleza,03/08/2012
6316525,Barretos de Alvinópolis,Barretos de Alvinopolis,,-200.575,-4.319.306,P,PPLL,BR,,15,3102308,,,0,,703,America/Sao_Paulo,03/08/2012
6316526,Barrinha,Barrinha,,-1.513.194,-4.297.778,P,PPLL,BR,,15,3139250,,,0,,758,America/Sao_Paulo,03/08/2012
6316527,Barro Preto,Barro Preto,,-348.944,-4.004.056,P,PPLL,BR,,6,2312007,,,0,,67,America/Fortaleza,03/08/2012
6316528,Barro Vermelho,Barro Vermelho,,-2.994.139,-5.089.694,P,PPLL,BR,,23,4309209,,,0,,79,America/Sao_Paulo,03/08/2012
6316529,Batatal,Batatal,,-2.171.306,-42.13,P,PPLL,BR,,21,3302106,,,0,,72,America/Sao_Paulo,03/08/2012
6316530,Bate Pé,Bate Pe,,-1.486.944,-4.112.806,P,PPLL,BR,,5,2933307,,,0,,543,America/Bahia,03/08/2012
6316531,Baú,Bau,,-31.435,-5.368.444,P,PPLL,BR,,23,4304358,,,0,,225,America/Sao_Paulo,03/08/2012
6316532,Baulândia,Baulandia,,-2.622.556,-5.288.611,P,PPLL,BR,,18,4121604,,,0,,758,America/Sao_Paulo,03/08/2012
6316533,Baús,Baus,,-1.523.556,-5.797.778,P,PPLL,BR,,14,5107206,,,0,,203,America/Cuiaba,03/08/2012
6316534,Bebedouro,Bebedouro,,-1.947.028,-4.011.194,P,PPLL,BR,,8,3203205,,,0,,21,America/Sao_Paulo,03/08/2012
6316535,Bedengó,Bedengo,,-996.472,-3.916.333,P,PPLL,BR,,5,2906824,,,0,,445,America/Bahia,03/08/2012
6316536,Bela Alvorada,Bela Alvorada,,-1.937.833,-5.344.083,P,PPLL,BR,,11,5006275,,,0,,523,America/Campo_Grande,17/07/2013
6316537,Bela Vista,Bela Vista,,-2.927.167,-5.292.639,P,PPLL,BR,,23,4320263,,,0,,447,America/Sao_Paulo,03/08/2012
6316538,Bela Vista,Bela Vista,,-2.899.167,-5.300.722,P,PPLL,BR,,23,4310876,,,0,,435,America/Sao_Paulo,03/08/2012
6316539,Bela Vista,Bela Vista,,-2.765.472,-5.166.417,P,PPLL,BR,,23,4311700,,,0,,727,America/Sao_Paulo,03/08/2012
6316540,Bela Vista,Bela Vista,,-27.48,-5.389.778,P,PPLL,BR,,23,4321907,,,0,,459,America/Sao_Paulo,03/08/2012
6316541,Bela Vista,Bela Vista,,-2.725.333,-5.123.917,P,PPLL,BR,,26,4203600,,,0,,913,America/Sao_Paulo,03/08/2012
6316542,Bela Vista,Bela Vista,,-2.515.444,-5.269.639,P,PPLL,BR,,18,4109302,,,0,,906,America/Sao_Paulo,03/08/2012
6316543,Bela Vista,Bela Vista,,-717.806,-3.938.583,P,PPLL,BR,,6,2304202,,,0,,444,America/Fortaleza,03/08/2012
6316544,Bela Vista,Bela Vista,,-285.611,-4.068.472,P,PPLL,BR,,6,2302602,,,0,,8,America/Fortaleza,03/08/2012
6316545,Bela Vista da Caroba,Bela Vista da Caroba,,-2.588.111,-5.366.472,P,PPL,BR,,18,4102752,,,0,,544,America/Sao_Paulo,03/08/2012
6316546,Bela Vista de Minas,Bela Vista de Minas,,-1.983.028,-4.309.111,P,PPL,BR,,15,3106002,,,0,,720,America/Sao_Paulo,03/08/2012
6316547,Bela Vista do Ivaí,Bela Vista do Ivai,,-2.385.667,-5.202.889,P,PPLL,BR,,18,4107702,,,0,,332,America/Sao_Paulo,03/08/2012
6316548,Bela Vista do Maranhão,Bela Vista do Maranhao,,-373.111,-4.531.472,P,PPL,BR,,13,2101772,,,0,,36,America/Fortaleza,03/08/2012
6316549,Bela Vista do Piauí,Bela Vista do Piaui,,-798.889,-4.186.833,P,PPL,BR,,20,2201556,,,0,,335,America/Fortaleza,03/08/2012
6316550,Bela Vista do Piquiri,Bela Vista do Piquiri,,-2.468.306,-5.289.444,P,PPLL,BR,,18,4103909,,,0,,438,America/Sao_Paulo,03/08/2012
6316551,Bela Vista do Tapiracuí,Bela Vista do Tapiracui,,-2.358.806,-5.293.972,P,PPLL,BR,,18,4126801,,,0,,389,America/Sao_Paulo,03/08/2012
6316552,Bela Vista São Carlense,Bela Vista Sao Carlense,,-2.203.056,-4.790.944,P,PPLL,BR,,27,3548906,,,0,,824,America/Sao_Paulo,03/08/2012
6316553,BelÁgua,Belagua,,-3.155,-4.351.028,P,PPL,BR,,13,2101731,,,0,,70,America/Fortaleza,03/08/2012
6316554,Belém,Belem,,-534.639,-3.926.639,P,PPLL,BR,,6,2311405,,,0,,192,America/Fortaleza,03/08/2012
6316555,Belém do Piauí,Belem do Piaui,,-737.611,-4.097.167,P,PPL,BR,,20,2201572,,,0,,345,America/Fortaleza,03/08/2012
6316556,Belmonte,Belmonte,,-2.684.139,-5.357.556,P,PPL,BR,,26,4202156,,,0,,586,America/Sao_Paulo,03/08/2012
6316557,Belmonte,Belmonte,,-726.139,-3.943.528,P,PPLL,BR,,6,2304202,,,0,,581,America/Fortaleza,03/08/2012
6316558,Beltrão,Beltrao,,-1.808.361,-4.453.222,P,PPLL,BR,,15,3119104,,,0,,533,America/Sao_Paulo,03/08/2012
6316559,Benjamin Constant do Sul,Benjamin Constant do Sul,,-27.51,-5.259.778,P,PPL,BR,,23,4302055,,,0,,737,America/Sao_Paulo,03/08/2012
6316560,Bentópolis de Minas,Bentopolis de Minas,,-1.638.889,-4.501.917,P,PPLL,BR,,15,3170008,,,0,,479,America/Sao_Paulo,03/08/2012
6316561,Berizal,Berizal,,-1.561.333,-41.745,P,PPL,BR,,15,3106655,,,0,,700,America/Sao_Paulo,03/08/2012
6316562,Bernardino Batista,Bernardino Batista,,-645.194,-3.855.083,P,PPL,BR,,17,2502052,,,0,,707,America/Fortaleza,03/08/2012
6316563,Bernardo do Mearim,Bernardo do Mearim,,-458.444,-4.476.444,P,PPL,BR,,13,2101939,,,0,,114,America/Fortaleza,03/08/2012
6316564,Betânia,Betania,,-580.889,-3.925.917,P,PPLL,BR,,6,2304269,,,0,,224,America/Fortaleza,03/08/2012
6316565,Betânia,Betania,,-580.667,-3.925.694,P,PPLL,BR,,6,2304269,,,0,,222,America/Fortaleza,03/08/2012
6316566,Betânia,Betania,,-435.639,-4.086.306,P,PPLL,BR,,6,2304236,,,0,,667,America/Fortaleza,03/08/2012
6316567,Betânia do Piauí,Betania do Piaui,,-814.833,-4.079.556,P,PPL,BR,,20,2201739,,,0,,485,America/Fortaleza,03/08/2012
6316568,Biritiba Ussu,Biritiba Ussu,,-2.363.833,-4.612.194,P,PPLL,BR,,27,3530607,,,0,,789,America/Sao_Paulo,03/08/2012
6316569,Boa Esperança,Boa Esperanca,,-2.955.444,-5.050.556,P,PPLL,BR,,23,4316006,,,0,,502,America/Sao_Paulo,03/08/2012
6316570,Boa Esperança,Boa Esperanca,,-2.424.222,-5.278.861,P,PPL,BR,,18,4103008,,,0,,541,America/Sao_Paulo,03/08/2012
6316571,Boa Esperança,Boa Esperanca,,-1.351.639,-5.505.361,P,PPLL,BR,,14,5106240,,,0,,493,America/Cuiaba,03/08/2012
6316572,Boa Esperança,Boa Esperanca,,-351.694,-4.056.639,P,PPLL,BR,,6,2308807,,,0,,82,America/Fortaleza,03/08/2012
6316573,Boa Esperança do Iguaçu,Boa Esperanca do Iguacu,,-2.563.583,-5.321.222,P,PPL,BR,,18,4103024,,,0,,446,America/Sao_Paulo,03/08/2012
6316574,Boa Esperança d'Oeste,Boa Esperanca d'Oeste,,-218.675,-5.120.861,P,PPLL,BR,,27,3508900,,,0,,407,America/Sao_Paulo,03/08/2012
6316575,Boa Hora,Boa Hora,,-441.111,-4.208.611,P,PPL,BR,,20,2201770,,,0,,140,America/Fortaleza,03/08/2012
6316576,Boa União de Itabirinha,Boa Uniao de Itabirinha,,-18.495,-4.130.528,P,PPLL,BR,,15,3131802,,,0,,555,America/Sao_Paulo,03/08/2012
6316577,Boa Ventura de São Roque,Boa Ventura de Sao Roque,,-2.486.889,-516.275,P,PPL,BR,,18,4103040,,,0,,865,America/Sao_Paulo,03/08/2012
6316578,Boa Vista,Boa Vista,,-2.961.611,-5.242.472,P,PPLL,BR,,23,4316808,,,0,,244,America/Sao_Paulo,03/08/2012
6316579,Boa Vista,Boa Vista,,-2.937.389,-5.545.806,P,PPLL,BR,,23,4318101,,,0,,120,America/Sao_Paulo,03/08/2012
6316580,Boa Vista,Boa Vista,,-2.325.083,-5.221.417,P,PPLL,BR,,18,4120408,,,0,,445,America/Sao_Paulo,03/08/2012
6316581,Boa Vista,Boa Vista,,-429.528,-3.885.639,P,PPLL,BR,,6,2302107,,,0,,152,America/Fortaleza,03/08/2012
6316582,Boa Vista da Aparecida,Boa Vista da Aparecida,,-2.543.556,-5.340.806,P,PPL,BR,,18,4103057,,,0,,458,America/Sao_Paulo,03/08/2012
6316583,Boa Vista das Missões,Boa Vista das Missoes,,-2.766.306,-5.331.417,P,PPL,BR,,23,4302154,,,0,,572,America/Sao_Paulo,03/08/2012
6316584,Boa Vista de Minas,Boa Vista de Minas,,-1.982.556,-4.495.861,P,PPLL,BR,,15,3145208,,,0,,712,America/Sao_Paulo,03/08/2012
6316585,Boa Vista do Caxitoré,Boa Vista do Caxitore,,-382.417,-3.952.861,P,PPLL,BR,,6,2313351,,,0,,112,America/Fortaleza,03/08/2012
6316586,Boa Vista do Gurupi,Boa Vista do Gurupi,,-17.875,-4.630.333,P,PPL,BR,,13,2101970,,,0,,18,America/Fortaleza,03/08/2012
6316587,Boa Vista do Ramos,Boa Vista do Ramos,,-296.972,-5.759.028,P,PPL,BR,,4,1300680,,,0,,21,America/Manaus,03/08/2012
6316588,Boa Vista do Sul,Boa Vista do Sul,,-2.935.083,-5.167.583,P,PPL,BR,,23,4302253,,,0,,449,America/Sao_Paulo,03/08/2012
6316589,Boa Vista do Tupim,Boa Vista do Tupim,,-1.266.028,-4.060.917,P,PPL,BR,,5,2903805,,,0,,311,America/Bahia,03/08/2012
6316590,Boa Vista dos Andradas,Boa Vista dos Andradas,,-2.020.056,-4.987.361,P,PPLL,BR,,27,3501202,,,0,,450,America/Sao_Paulo,03/08/2012
6316591,Boa Vista Paulista,Boa Vista Paulista,,-2.350.333,-4.630.972,P,PPLL,BR,,27,3552502,,,0,,776,America/Sao_Paulo,03/08/2012
6316592,Boas Novas,Boas Novas,,-837.583,-3.586.722,P,PPLL,BR,,30,2601904,,,0,,703,America/Recife,03/08/2012
6316593,Bocajá,Bocaja,,-2.199.694,-5.458.917,P,PPLL,BR,,11,5003504,,,0,,326,America/Campo_Grande,03/08/2012
6316594,Bodoquena,Bodoquena,,-2.053.861,-56.715,P,PPL,BR,,11,5002159,,,0,,231,America/Campo_Grande,03/08/2012
6316595,Boi Preto,Boi Preto,,-2.797.917,-5.315.333,P,PPLL,BR,,23,4305306,,,0,,542,America/Sao_Paulo,03/08/2012
6316596,Bom Fim do Bom Jesus,Bom Fim do Bom Jesus,,-2.328.694,-4.705.861,P,PPLL,BR,,27,3508405,,,0,,824,America/Sao_Paulo,03/08/2012
6316597,Bom Jardim,Bom Jardim,,-305.425,-5.342.333,P,PPLL,BR,,23,4302808,,,0,,162,America/Sao_Paulo,03/08/2012
6316598,Bom Jardim do Sul,Bom Jardim do Sul,,-2.502.806,-5.080.167,P,PPLL,BR,,18,4111407,,,0,,824,America/Sao_Paulo,03/08/2012
6316599,Bom Jesus da Vereda,Bom Jesus da Vereda,,-1.678.306,-4.475.361,P,PPLL,BR,,15,3129608,,,0,,692,America/Sao_Paulo,03/08/2012
6316600,Bom Jesus das Selvas,Bom Jesus das Selvas,,-44.835,-4.685.326,P,PPL,BR,,13,2102036,,,0,,199,America/Fortaleza,03/08/2012
6316601,Bom Jesus de Cardosos,Bom Jesus de Cardosos,,-2.034.417,-4.277.611,P,PPLL,BR,,15,3170503,,,0,,469,America/Sao_Paulo,03/08/2012
6316602,Bom Jesus de Goiás,Bom Jesus de Goias,,-1.821.389,-4.974.083,P,PPL,BR,,29,5203500,,,0,,622,America/Sao_Paulo,03/08/2012
6316603,Bom Jesus do Divino,Bom Jesus do Divino,,-2.059.611,-4.226.667,P,PPLL,BR,,15,3122009,,,0,,807,America/Sao_Paulo,03/08/2012
6316604,Bom Jesus do Oeste,Bom Jesus do Oeste,,-2.668.972,-5.309.833,P,PPL,BR,,26,4202578,,,0,,631,America/Sao_Paulo,03/08/2012
6316605,Bom Jesus do Querendo,Bom Jesus do Querendo,,-2.097.972,-41.85,P,PPLL,BR,,21,3303104,,,0,,209,America/Sao_Paulo,03/08/2012
6316606,Bom Jesus do Sul,Bom Jesus do Sul,,-2.619.278,-5.359.694,P,PPL,BR,,18,4103156,,,0,,562,America/Sao_Paulo,03/08/2012
6316607,Bom Jesus do Tocantins,Bom Jesus do Tocantins,,-505.139,-4.860.889,P,PPL,BR,,16,1501576,,,0,,173,America/Belem,03/08/2012
6316608,Bom Jesus do Vermelho,Bom Jesus do Vermelho,,-2.160.833,-4.386.139,P,PPLL,BR,,15,3159407,,,0,,815,America/Sao_Paulo,03/08/2012
6316609,Bom Princípio,Bom Principio,,-3.95,-3.888.944,P,PPLL,BR,,6,2303709,,,0,,78,America/Fortaleza,03/08/2012
6316610,Bom Princípio do Piauí,Bom Principio do Piaui,,-319.083,-4.164.417,P,PPL,BR,,20,2201919,,,0,,70,America/Fortaleza,03/08/2012
6316611,Bom Progresso,Bom Progresso,,-2.754.361,-5.386.583,P,PPL,BR,,23,4302378,,,0,,474,America/Sao_Paulo,03/08/2012
6316612,Bom Retiro,Bom Retiro,,-2.890.056,-501.325,P,PPLL,BR,,23,4303608,,,0,,1079,America/Sao_Paulo,03/08/2012
6316613,Bom Retiro,Bom Retiro,,-2.569.778,-514.125,P,PPLL,BR,,18,4119301,,,0,,1248,America/Sao_Paulo,03/08/2012
6316614,Bom Retiro da Esperança,Bom Retiro da Esperanca,,-2.354.694,-4.830.556,P,PPLL,BR,,27,3502200,,,0,,672,America/Sao_Paulo,03/08/2012
6316615,Bom Será,Bom Sera,,-3.091.917,-52.13,P,PPLL,BR,,23,4306056,,,0,,147,America/Sao_Paulo,03/08/2012
6316616,Bom Sucesso de Itararé,Bom Sucesso de Itarare,,-2.431.778,-4.914.389,P,PPL,BR,,27,3507159,,,0,,965,America/Sao_Paulo,03/08/2012
6316617,Bom Sucesso de Patos,Bom Sucesso de Patos,,-18.59,-4.591.139,P,PPLL,BR,,15,3148004,,,0,,833,America/Sao_Paulo,03/08/2012
6316618,Bom Sucesso do Sul,Bom Sucesso do Sul,,-2.607.583,-5.283.417,P,PPL,BR,,18,4103222,,,0,,562,America/Sao_Paulo,03/08/2012
6316619,Bonfim,Bonfim,,335.972,-5.983.333,P,PPL,BR,,25,1400159,,,0,,88,America/Boa_Vista,03/08/2012
6316620,Bonfim,Bonfim,,-558.083,-3.953.722,P,PPLL,BR,,6,2312700,,,0,,261,America/Fortaleza,03/08/2012
6316621,Bonfim,Bonfim,,-377.361,-4.039.917,P,PPLL,BR,,6,2312908,,,0,,79,America/Fortaleza,03/08/2012
6316622,Bonfim da Barra,Bonfim da Barra,,-2.022.222,-4.303.444,P,PPLL,BR,,15,3105707,,,0,,552,America/Sao_Paulo,03/08/2012
6316623,Bonfim do Piauí,Bonfim do Piaui,,-916.583,-4.287.417,P,PPL,BR,,20,2201929,,,0,,411,America/Fortaleza,03/08/2012
6316624,Bonfinópolis de Minas,Bonfinopolis de Minas,,-165.675,-45.99,P,PPL,BR,,15,3108206,,,0,,650,America/Sao_Paulo,03/08/2012
6316625,Bonito,Bonito,,-3.067.972,-5.178.306,P,PPLL,BR,,23,4303509,,,0,,108,America/Sao_Paulo,03/08/2012
6316626,Bonito de Minas,Bonito de Minas,,-1.532.333,-4.475.444,P,PPL,BR,,15,3108255,,,0,,609,America/Sao_Paulo,03/08/2012
6316627,Bonópolis,Bonopolis,,-1.363.639,-4.981.028,P,PPL,BR,,29,5203575,,,0,,287,America/Sao_Paulo,03/08/2012
6316628,Boqueirão,Boqueirao,,-2.982.889,-5.200.194,P,PPLL,BR,,23,4308805,,,0,,75,America/Sao_Paulo,03/08/2012
6316629,Boqueirão,Boqueirao,,-2.834.944,-5.138.861,P,PPLL,BR,,23,4311304,,,0,,819,America/Sao_Paulo,03/08/2012
6316630,Boqueirão do Piauí,Boqueirao do Piaui,,-448.667,-4.207.389,P,PPL,BR,,20,2201945,,,0,,132,America/Fortaleza,03/08/2012
6316631,Borda do Campo,Borda do Campo,,-2.540.874,-4.905.533,P,PPLL,BR,,18,4120804,,,0,,903,America/Sao_Paulo,17/08/2014
6316632,Borda do Campo de São Sebastião,Borda do Campo de Sao Sebastiao,,-255.237,-4.909.078,P,PPLL,BR,,18,4125506,,,0,,920,America/Sao_Paulo,17/08/2014
6316633,Borman,Borman,,-2.519.667,-5.276.083,P,PPLL,BR,,18,4109302,,,0,,719,America/Sao_Paulo,03/08/2012
6316634,Bororé,Borore,,-2.902.167,-5.588.944,P,PPLL,BR,,23,4311718,,,0,,125,America/Sao_Paulo,03/08/2012
6316635,Bosque,Bosque,,-2.989.972,-5.290.139,P,PPLL,BR,,23,4303004,,,0,,103,America/Sao_Paulo,03/08/2012
6316636,Bote,Bote,,-3.215.444,-5.362.028,P,PPLL,BR,,23,4307104,,,0,,117,America/Sao_Paulo,03/08/2012
6316637,Botujuru,Botujuru,,-232.375,-4.676.528,P,PPLL,BR,,27,3509601,,,0,,798,America/Sao_Paulo,03/08/2012
6316638,Bourbonia,Bourbonia,,-2.418.389,-5.222.083,P,PPLL,BR,,18,4102505,,,0,,717,America/Sao_Paulo,03/08/2012
6316639,Braço do Rio,Braco do Rio,,-18.435,-3.992.639,P,PPLL,BR,,8,3201605,,,0,,61,America/Sao_Paulo,03/08/2012
6316640,Braço Forte,Braco Forte,,-2.128.444,-5.376.889,P,PPLL,BR,,11,5002704,,,0,,399,America/Campo_Grande,24/07/2018
6316641,Braganey,Braganey,,-2.481.639,-5.312.167,P,PPL,BR,,18,4103354,,,0,,658,America/Sao_Paulo,03/08/2012
6316642,Bragantina,Bragantina,,-2.461.028,-53.615,P,PPLL,BR,,18,4102000,,,0,,495,America/Sao_Paulo,03/08/2012
6316643,Brasil Novo,Brasil Novo,,-330.472,-5.353.556,P,PPL,BR,,16,1508159,,,0,,128,America/Santarem,03/08/2012
6316644,Brasilândia,Brasilandia,,-2.125.583,-5.203.694,P,PPL,BR,,11,5002308,,,0,,351,America/Campo_Grande,03/08/2012
6316645,Brasilândia de Minas,Brasilandia de Minas,,-1.700.972,-4.600.944,P,PPL,BR,,15,3108552,,,0,,539,America/Sao_Paulo,03/08/2012
6316646,Brasilândia do Sul,Brasilandia do Sul,,-2.419.694,-5.352.472,P,PPL,BR,,18,4103370,,,0,,372,America/Sao_Paulo,03/08/2012
6316647,Brasileira,Brasileira,,-413.167,-4.178.111,P,PPL,BR,,20,2201960,,,0,,153,America/Fortaleza,03/08/2012
6316648,Brasnorte,Brasnorte,,-12.155,-5.797.889,P,PPL,BR,,14,5101902,,,0,,304,America/Cuiaba,03/08/2012
6316649,Brejo de Areia,Brejo de Areia,,-411.167,-4.549.528,P,PPL,BR,,13,2100402,,,0,,54,America/Fortaleza,03/08/2012
6316650,Brejo do Piauí,Brejo do Piaui,,-821.389,-4.282.556,P,PPL,BR,,20,2201988,,,0,,257,America/Fortaleza,03/08/2012
6316651,Brejo Grande do Araguaia,Brejo Grande do Araguaia,,-569.889,-4.841.306,P,PPL,BR,,16,1501758,,,0,,189,America/Belem,03/08/2012
6316652,Brejolândia,Brejolandia,,-1.248.306,-4.396.639,P,PPL,BR,,5,2904407,,,0,,539,America/Bahia,03/08/2012
6316653,Breu Branco,Breu Branco,,-400.092,-495.068,P,PPL,BR,,16,1501782,,,0,,94,America/Belem,03/08/2012
6316654,Brugnarotto,Brugnarotto,,-2.786.417,-5.156.389,P,PPLL,BR,,23,4318606,,,0,,831,America/Sao_Paulo,03/08/2012
6316655,Brunópolis,Brunopolis,,-2.730.583,-5.086.833,P,PPL,BR,,26,4202875,,,0,,910,America/Sao_Paulo,03/08/2012
6316656,Bugre,Bugre,,-2.877.111,-5.270.556,P,PPLL,BR,,23,4320800,,,0,,477,America/Sao_Paulo,03/08/2012
6316657,Bugre,Bugre,,-2.549.083,-4.962.417,P,PPLL,BR,,18,4102307,,,0,,923,America/Sao_Paulo,03/08/2012
6316658,Buril,Buril,,-1.144.222,-38.25,P,PPLL,BR,,5,2909604,,,0,,219,America/Bahia,03/08/2012
6316659,Buriti,Buriti,,-2.829.806,-5.440.306,P,PPLL,BR,,23,4317509,,,0,,247,America/Sao_Paulo,03/08/2012
6316660,Buriti,Buriti,,-1.797.917,-5.355.194,P,PPLL,BR,,14,5100300,,,0,,369,America/Cuiaba,03/08/2012
6316661,Buriti de Goiás,Buriti de Goias,,-1.618.083,-5.043.111,P,PPL,BR,,29,5203939,,,0,,541,America/Sao_Paulo,03/08/2012
6316662,Buriticupu,Buriticupu,,-434.583,-4.640.111,P,PPL,BR,,13,2102325,,,0,,192,America/Fortaleza,03/08/2012
6316663,Buritinópolis,Buritinopolis,,-1.445.722,-4.643.722,P,PPL,BR,,29,5203962,,,0,,511,America/Sao_Paulo,03/08/2012
6316664,Buritirama,Buritirama,,-559.278,-4.701.778,P,PPL,BR,,13,2102358,,,0,,233,America/Fortaleza,03/08/2012
6316665,Buritirana,Buritirana,,-1.025.472,-4.788.694,P,PPLL,BR,,31,1721000,,,0,,351,America/Araguaina,03/08/2012
6316666,Buritis,Buritis,,-1.021.167,-6.382.861,P,PPL,BR,,24,1100452,,,0,,147,America/Porto_Velho,03/08/2012
6316667,Buritizal,Buritizal,,-483.833,-4.093.333,P,PPLL,BR,,6,2311009,,,0,,673,America/Fortaleza,03/08/2012
6316668,Butiás,Butias,,-3.119.917,-5.111.306,P,PPLL,BR,,23,4321352,,,0,,12,America/Sao_Paulo,03/08/2012
6316669,Caatinga Grande,Caatinga Grande,,-856.389,-4.068.639,P,PPLL,BR,,30,2605152,,,0,,492,America/Recife,03/08/2012
6316670,Cabeceira da Jiboia,Cabeceira da Jiboia,,-1.506.611,-4.080.111,P,PPLL,BR,,5,2933307,,,0,,855,America/Bahia,03/08/2012
6316671,Cabeceira Grande,Cabeceira Grande,,-1.602.972,-4.709.056,P,PPL,BR,,15,3109451,,,0,,930,America/Sao_Paulo,03/08/2012
6316672,Cabeceiras do Piauí,Cabeceiras do Piaui,,-447.639,-4.230.917,P,PPL,BR,,20,2202059,,,0,,115,America/Fortaleza,03/08/2012
6316673,Cabixi,Cabixi,,-1.349.778,-6.055.417,P,PPL,BR,,24,1100031,,,0,,221,America/Porto_Velho,03/08/2012
6316674,Cabo de Santo Agostinho,Cabo de Santo Agostinho,,-828.667,-35.035,P,PPL,BR,,30,2602902,,,0,,18,America/Recife,03/08/2012
6316675,Caçarema,Cacarema,,-16.04,-4.355.111,P,PPLL,BR,,15,3112703,,,0,,526,America/Sao_Paulo,03/08/2012
6316676,Cachoeira,Cachoeira,,-1.939.528,-5.115.028,P,PPLL,BR,,11,5006309,,,0,,404,America/Campo_Grande,03/08/2012
6316677,Cachoeira,Cachoeira,,-407.028,-3.874.889,P,PPLL,BR,,6,2307700,,,0,,112,America/Fortaleza,03/08/2012
