geonameid,name,asciiname,alternatenames,latitude,longitude,feature_class,feature_code,country_code,cc2,admin1_code,admin2_code,admin3_code,admin4_code,population,elevation,dem,timezone,modification_date
3474561,Sítio Bocaininha,Sitio Bocaininha,,-1.547.778,-5.988.333,S,FRM,BR,,14,5105507,,,0,,205,America/Cuiaba,03/08/2012
3474562,Fazenda Saracura,Fazenda Saracura,,-1.549.333,-5.983.333,S,FRM,BR,,14,5105507,,,0,,204,America/Cuiaba,03/08/2012
3474563,Brejo do Saracura,Brejo do Saracura,,-1.549.333,-5.981.667,L,AREA,BR,,14,,,,0,,203,America/Cuiaba,13/02/1997
3474564,Brejo Pau da Torda,Brejo Pau da Torda,,-1.545.833,-5.979.167,L,AREA,BR,,14,,,,0,,207,America/Cuiaba,13/02/1997
3474565,Fazenda Pedra Redonda,Fazenda Pedra Redonda,,-1.544.722,-5.975.333,S,FRM,BR,,14,5105507,,,0,,208,America/Cuiaba,03/08/2012
3474566,Pedra Redonda,Pedra Redonda,,-1.549.167,-59.675,L,AREA,BR,,14,,,,0,,215,America/Cuiaba,13/02/1997
3474567,Pantanal da Pedra,Pantanal da Pedra,,-1.536.806,-5.976.667,L,AREA,BR,,14,,,,0,,207,America/Cuiaba,13/02/1997
3474571,Represa de Itaipu,Represa de Itaipu,Lago Itaipu$Represa de Itaipu,-2.503.545,-5.445.258,H,RSV,BR,,18,,,,0,,217,America/Sao_Paulo,05/09/2017
3474572,Represa de Jupiá,Represa de Jupia,Represa de Jupia$Represa de Jupiá,-2.066.255,-5.160.257,H,RSV,BR,,11,,,,0,,278,America/Sao_Paulo,05/10/2018
3474573,Represa de São Simão,Represa de Sao Simao,Represa de Sao Simao$Represa de São Simão,-1.898.677,-5.041.784,H,RSV,BR,,29,,,,0,,399,America/Sao_Paulo,09/02/2013
3474574,Palmas,Palmas,PMW$Palmas$plms$??????$????,-1.016.745,-4.832.766,P,PPLA,BR,,31,1721000,,,196272,,271,America/Araguaina,22/10/2013
3474575,Tocantins,Tocantins,Estado de Tocantins$Estat de Tocantins$Shtat Takantyns$TO$Tocantinensis$Tocantins$Tocantins suyu$Tocantinsi osariik$Tokantins$Tokantinsa$Tokantinsas$Tokantinso$Tukati$Tukãt?$rath to kan tins$tokacisa$tokanatinasa$tokanchingseu ju$tokantinsa$tokantinsu zhou$tuo kan ting si zhou$twkantyns$twkantys$twqntyns$?????????$?????????$???? ?????????$????????$?????????$????????$?????????$???????$??????????$?????????$?????????????$????????????$??????????$????????$?????$???? ?,-10.5,-48,A,ADM1,BR,,31,,,,1383453,,525,America/Araguaina,10/03/2021
3474576,Areia Branca,Areia Branca,Areia Branca,-227.525,-4.340.333,P,PPLX,BR,,21,3300456,,,0,,22,America/Sao_Paulo,06/12/2012
3474577,Jardim Redentor,Jardim Redentor,Jardim Redentor,-2.275.512,-4.335.876,P,PPLX,BR,,21,3300456,,,0,,29,America/Sao_Paulo,22/02/2019
3474578,Jardim Gramacho,Jardim Gramacho,Jardim Gramacho,-2.275.737,-4.328.075,P,PPLX,BR,,21,3301702,,,0,,30,America/Sao_Paulo,03/08/2012
3474579,Vila São Luís,Vila Sao Luis,Vila Sao Luis$Vila São Luís,-227.369,-4.343.735,P,PPLX,BR,,21,3303500,,,0,,15,America/Sao_Paulo,03/08/2012
3474580,Vilar dos Teles,Vilar dos Teles,Vilar dos Teles,-2.277.933,-4.336.043,P,PPLX,BR,,21,3305109,,,0,,35,America/Sao_Paulo,03/08/2012
3474581,Fazenda Mimoso,Fazenda Mimoso,Fazenda Mimoso,-2.123.583,-4.727.417,S,FRM,BR,,27,3509403,,,0,,850,America/Sao_Paulo,06/03/2013
3474582,Fazenda Nossa Senhora Aparecida,Fazenda Nossa Senhora Aparecida,Fazenda Nossa Senhora Aparecida,-212.125,-4.728.139,S,FRM,BR,,27,3509403,,,0,,798,America/Sao_Paulo,06/03/2013
3474583,Capela de Nossa Senhora Aparecida,Capela de Nossa Senhora Aparecida,Capela de Nossa Senhora Aparecida,-2.121.361,-4.728.056,S,CH,BR,,27,3509403,,,0,,813,America/Sao_Paulo,06/03/2013
3474584,Olavo Bilac,Olavo Bilac,Olavo Bilac,-2.276.542,-4.332.479,P,PPLX,BR,,21,3301702,,,0,,11,America/Sao_Paulo,22/02/2019
3474585,Córrego da Laje,Corrego da Laje,Corrego da Laje$Córrego da Laje,-2.119.944,-47.32,H,STM,BR,,27,,,,0,,667,America/Sao_Paulo,06/03/2013
3474586,Fazenda São Luís do Nhacundá,Fazenda Sao Luis do Nhacunda,Fazenda Sao Luis do Nhacunda$Fazenda São Luís do Nhacundá,-2.119.639,-4.732.528,S,FRM,BR,,27,3509403,,,0,,649,America/Sao_Paulo,06/03/2013
3474587,Córrego Nhacundá,Corrego Nhacunda,Corrego Nhacunda$Córrego Nhacundá,-2.118.611,-4.736.472,H,STM,BR,,27,,,,0,,595,America/Sao_Paulo,06/03/2013
3474588,Fazenda Nhacundá,Fazenda Nhacunda,Fazenda Nhacunda$Fazenda Nhacundá,-2.119.861,-4.734.139,S,FRM,BR,,27,3509403,,,0,,636,America/Sao_Paulo,06/03/2013
3474589,Canal de Sarapuí,Canal de Sarapui,Canal de Sarapui$Canal de Sarapuí,-228.275,-4.345.278,H,CNL,BR,,21,,,,0,,25,America/Sao_Paulo,06/12/2012
3474590,Rocha Sobrinho,Rocha Sobrinho,Rocha Sobrinho,-2.277.942,-4.341.301,P,PPLX,BR,,21,3302858,,,0,,19,America/Sao_Paulo,03/08/2012
3474591,Presidente Juscelino,Presidente Juscelino,Presidente Juncelino$Presidente Juscelino,-2.276.753,-4.343.976,P,PPLX,BR,,21,3303500,,,0,,29,America/Sao_Paulo,03/08/2012
3474592,Rio da Prata,Rio da Prata,Rio da Prata,-2.276.605,-4.338.553,H,STM,BR,,21,,,,0,,7,America/Sao_Paulo,19/01/2012
3474593,Rio Dona Eugênia,Rio Dona Eugenia,Rio Dona Eugenia$Rio Dona Eugênia,-2.278.565,-4.340.558,H,STM,BR,,21,,,,0,,10,America/Sao_Paulo,19/01/2012
3474594,Edson Passos,Edson Passos,Edson Passos,-2.279.432,-434.306,P,PPLX,BR,,21,3302858,,,0,,21,America/Sao_Paulo,22/02/2019
3474595,Éden,Eden,Eden$Éden,-2.279.403,-433.989,P,PPLX,BR,,21,3305109,,,0,,19,America/Sao_Paulo,11/06/2020
3474596,Agostinho Porto,Agostinho Porto,Agostinho Porto,-2.278.792,-4.337.716,P,PPLX,BR,,21,3305109,,,0,,14,America/Sao_Paulo,03/08/2012
3474597,Vila Nosali,Vila Nosali,Vila Nosali,-2.279.583,-4.337.028,P,PPLX,BR,,21,3305109,,,0,,31,America/Sao_Paulo,06/12/2012
3474598,Araruama,Araruama,Araruama,-22.795,-4.333.472,P,PPLX,BR,,21,3305109,,,0,,10,America/Sao_Paulo,06/12/2012
3474599,Centenário,Centenario,Centenario$Centenário,-2.278.066,-4.332.512,P,PPLX,BR,,21,3301702,,,0,,14,America/Sao_Paulo,03/08/2012
3474600,Córrego da Tenda,Corrego da Tenda,Corrego da Tenda$Córrego da Tenda,-2.121.167,-4.740.083,H,STM,BR,,27,,,,0,,583,America/Sao_Paulo,06/03/2013
3474601,Vilar Guanabara,Vilar Guanabara,Vila Guanabara$Vilar Guanabara,-2.291.149,-4.360.222,P,PPLX,BR,,21,3304557,,,0,,29,America/Sao_Paulo,03/08/2012
3474602,Córrego da Mata,Corrego da Mata,Corrego da Mata$Córrego da Mata,-2.122.028,-4.743.056,H,STM,BR,,27,,,,0,,552,America/Sao_Paulo,06/03/2013
3474603,Córrego da Fazenda,Corrego da Fazenda,Corrego da Fazenda$Córrego da Fazenda,-2.121.972,-4.741.361,H,STM,BR,,27,,,,0,,588,America/Sao_Paulo,06/03/2013
3474604,Córrego da Colônia,Corrego da Colonia,Corrego da Colonia$Córrego da Colônia,-2.123.028,-4.740.861,H,STM,BR,,27,,,,0,,621,America/Sao_Paulo,06/03/2013
3474605,Córrego Fundo,Corrego Fundo,Corrego Fundo$Córrego Fundo,-2.122.111,-4.745.194,H,STM,BR,,27,,,,0,,529,America/Sao_Paulo,06/03/2013
3474606,Fazenda do Córrego Fundo,Fazenda do Corrego Fundo,Fazenda do Corrego Fundo$Fazenda do Córrego Fundo,-2.123.528,-4.744.917,S,FRM,BR,,27,3546256,,,0,,558,America/Sao_Paulo,06/03/2013
3474607,Fazenda de José Ferreira,Fazenda de Jose Ferreira,Fazenda de Jose Ferreira$Fazenda de José Ferreira,-2.122.639,-47.455,S,FRM,BR,,27,3546256,,,0,,548,America/Sao_Paulo,06/03/2013
3474608,Fazenda Retiro da Mata,Fazenda Retiro da Mata,Fazenda Retiro da Mata,-2.122.667,-4.743.056,S,FRM,BR,,27,3546256,,,0,,620,America/Sao_Paulo,06/03/2013
3474609,Fazenda das Palmeiras,Fazenda das Palmeiras,Fazenda das Palmeiras,-2.123.278,-4.740.861,S,FRM,BR,,27,3546256,,,0,,625,America/Sao_Paulo,06/03/2013
3474610,Fazenda Volta Brava,Fazenda Volta Brava,Fazenda Volta Brava,-2.121.222,-4.749.222,S,FRM,BR,,27,3546256,,,0,,526,America/Sao_Paulo,06/03/2013
3474611,Fazenda do Teixeira,Fazenda do Teixeira,Fazenda do Teixeira,-212.025,-4.748.222,S,FRM,BR,,27,3501004,,,0,,541,America/Sao_Paulo,06/03/2013
3474612,Ribeirão da Prata,Ribeirao da Prata,Ribeirao da Prata$Ribeirão da Prata,-2.120.472,-4.747.778,H,STM,BR,,27,,,,0,,523,America/Sao_Paulo,06/03/2013
3474613,Pavuna,Pavuna,Pavuna,-2.280.934,-4.335.638,P,PPL,BR,,21,3304557,,,0,,22,America/Sao_Paulo,03/08/2012
3474614,Igreja de Santa Cruz,Igreja de Santa Cruz,Igreja de Santa Cruz,-2.118.972,-4.731.889,S,CH,BR,,27,3509403,,,0,,735,America/Sao_Paulo,06/03/2013
3474615,Tomazinho,Tomazinho,Tomazinho,-2.280.715,-4.339.045,P,PPLX,BR,,21,3305109,,,0,,35,America/Sao_Paulo,03/08/2012
3474616,Fazenda Laje,Fazenda Laje,Fazenda Laje,-2.122.583,-4.731.806,S,FRM,BR,,27,3509403,,,0,,793,America/Sao_Paulo,06/03/2013
3474617,Fazenda do Alto da Colina,Fazenda do Alto da Colina,Fazenda do Alto da Colina,-2.122.111,-4.730.556,S,FRM,BR,,27,3509403,,,0,,792,America/Sao_Paulo,06/03/2013
3474618,Fazenda Bocaina,Fazenda Bocaina,Fazenda Bocaina,-2.122.722,-4.734.167,S,FRM,BR,,27,3509403,,,0,,726,America/Sao_Paulo,06/03/2013
3474619,Fazenda Nossa Senhora do Rosário,Fazenda Nossa Senhora do Rosario,Fazenda Nossa Senhora do Rosario$Fazenda Nossa Senhora do Rosário,-2.122.472,-4.735.167,S,FRM,BR,,27,3509403,,,0,,694,America/Sao_Paulo,06/03/2013
3474620,Córrego da Bocaina,Corrego da Bocaina,Corrego da Bocaina$Córrego da Bocaina,-21.225,-4.736.833,H,STM,BR,,27,,,,0,,608,America/Sao_Paulo,06/03/2013
3474621,Fazenda Cachoeiro,Fazenda Cachoeiro,Fazenda Cachoeiro,-2.124.111,-4.736.472,S,FRM,BR,,27,3509403,,,0,,702,America/Sao_Paulo,06/03/2013
3474622,Rio Sarapuí,Rio Sarapui,Canal de Sarapui$Canal de Sarapuí$Rio Sarapui$Rio Sarapuí$Sarapui River$Sarapuí River,-2.274.045,-4.325.571,H,STM,BR,,21,,,,0,,3,America/Sao_Paulo,12/08/2021
3474623,Fazenda São José da Barra,Fazenda Sao Jose da Barra,Fazenda Sao Jose da Barra$Fazenda São José da Barra,-2.121.361,-4.742.083,S,FRM,BR,,27,3509403,,,0,,611,America/Sao_Paulo,06/03/2013
3474624,Colina do Trem,Colina do Trem,Colina do Trem,-2.283.624,-4.346.057,T,HLL,BR,,21,3303203,,,0,51,34,America/Sao_Paulo,03/08/2012
3474625,Fazenda Modelo,Fazenda Modelo,Fazenda Modelo,-2.121.278,-4.743.556,S,FRM,BR,,27,3509403,,,0,,555,America/Sao_Paulo,06/03/2013
3474626,Córrego do João Mariano,Corrego do Joao Mariano,Corrego do Joao Mariano$Córrego do João Mariano,-2.121.861,-4.743.889,H,STM,BR,,27,,,,0,,538,America/Sao_Paulo,06/03/2013
3474627,Anchieta,Anchieta,Anchieta,-2.282.418,-4.339.539,P,PPL,BR,,21,3304557,,,0,,64,America/Sao_Paulo,22/02/2019
3474628,Acari,Acari,Acari,-228.246,-4.334.137,P,PPL,BR,,21,3304557,,,0,,16,America/Sao_Paulo,03/08/2012
3474629,Fazenda São Luís,Fazenda Sao Luis,Fazenda Sao Luis$Fazenda São Luís,-2.119.833,-4.743.111,S,FRM,BR,,27,3509403,,,0,,563,America/Sao_Paulo,06/03/2013
3474630,Coelho Neto,Coelho Neto,Coelho Neto,-2.283.436,-4.335.252,P,PPL,BR,,21,3304557,,,0,,13,America/Sao_Paulo,03/08/2012
3474631,Morro São Luís,Morro Sao Luis,Morro Sao Luis$Morro São Luís,-2.120.056,-4.741.528,T,HLL,BR,,27,3509403,,,0,733,746,America/Sao_Paulo,06/03/2013
3474632,Córrego do Adão,Corrego do Adao,Corrego do Adao$Córrego do Adão,-2.117.639,-4.745.472,H,STM,BR,,27,,,,0,,547,America/Sao_Paulo,06/03/2013
3474633,Fazenda do Morrinho,Fazenda do Morrinho,Fazenda do Morrinho,-2.117.583,-4.743.139,S,FRM,BR,,27,3509403,,,0,,614,America/Sao_Paulo,06/03/2013
3474634,Morro da Floresta,Morro da Floresta,Morro da Floresta,-2.117.889,-4.741.889,T,HLL,BR,,27,3509403,,,0,728,736,America/Sao_Paulo,06/03/2013
3474635,Parada de Lucas,Parada de Lucas,Parada de Lucas,-2.281.784,-4.329.541,P,PPL,BR,,21,3304557,,,0,,35,America/Sao_Paulo,03/08/2012
3474636,Lagoa da Graça,Lagoa da Graca,Lagoa da Graca$Lagoa da Graça,-211.525,-4.740.806,H,LK,BR,,27,,,,0,,680,America/Sao_Paulo,06/03/2013
3474637,Fazenda da Prata,Fazenda da Prata,Fazenda da Prata,-21.155,-4.743.917,S,FRM,BR,,27,3501004,,,0,,633,America/Sao_Paulo,06/03/2013
3474638,Fazenda Virtuosa,Fazenda Virtuosa,Fazenda Virtuosa,-2.114.417,-4.748.028,S,FRM,BR,,27,3501004,,,0,,598,America/Sao_Paulo,06/03/2013
3474639,Ilha do Raimundo,Ilha do Raimundo,Ilha do Raimundo,-2.282.546,-4.325.858,T,ISL,BR,,21,,,,0,,0,America/Sao_Paulo,19/01/2012
3474640,Serra da Laje,Serra da Laje,Serra da Laje,-2.119.722,-4.726.306,T,RDGE,BR,,27,,,,0,,1029,America/Sao_Paulo,06/03/2013
3474641,Morro do Campo,Morro do Campo,Morro do Campo,-211.875,-4.725.389,T,HLL,BR,,27,3509403,,,0,1095,1091,America/Sao_Paulo,06/03/2013
3474642,Ilha Santa Rosa,Ilha Santa Rosa,Ilha Santa Rosa,-2.282.448,-4.325.487,T,ISL,BR,,21,,,,0,,1,America/Sao_Paulo,19/01/2012
3474643,Córrego Pedras,Corrego Pedras,Corrego Pedras$Córrego Pedras,-2.117.472,-4.729.694,H,STM,BR,,27,,,,0,,713,America/Sao_Paulo,06/03/2013
3474644,Fazenda Bacuneré,Fazenda Bacunere,Fazenda Bacunere$Fazenda Bacuneré,-2.117.972,-4.728.194,S,FRM,BR,,27,3509403,,,0,,746,America/Sao_Paulo,06/03/2013
3474645,Fazenda Paiolzinho,Fazenda Paiolzinho,Fazenda Paiolzinho,-2.119.389,-4.728.944,S,FRM,BR,,27,3509403,,,0,,754,America/Sao_Paulo,06/03/2013
3474646,Córrego das Pedras,Corrego das Pedras,Corrego das Pedras$Córrego das Pedras,-2.117.639,-4.736.194,H,STM,BR,,27,,,,0,,608,America/Sao_Paulo,06/03/2013
3474647,Córrego da Ojeriza,Corrego da Ojeriza,Corrego da Ojeriza$Córrego da Ojeriza,-2.119.083,-4.737.556,H,STM,BR,,27,,,,0,,594,America/Sao_Paulo,06/03/2013
3474648,Morro da Penha,Morro da Penha,Morro da Penha,-2.284.356,-4.327.481,T,HLL,BR,,21,3304557,,,0,33,41,America/Sao_Paulo,03/08/2012
3474649,Córrego da Estiva,Corrego da Estiva,Corrego da Estiva$Córrego da Estiva,-2.119.528,-4.738.972,H,STM,BR,,27,,,,0,,592,America/Sao_Paulo,06/03/2013
3474650,Fazenda da Barra,Fazenda da Barra,Fazenda da Barra,-2.119.583,-4.738.083,S,FRM,BR,,27,3509403,,,0,,600,America/Sao_Paulo,06/03/2013
3474651,Vila da Penha,Vila da Penha,Vila da Penha,-2.284.509,-4.330.795,P,PPLX,BR,,21,3304557,,,0,,19,America/Sao_Paulo,19/01/2012
3474652,Vila Santa Tereza,Vila Santa Tereza,Vila Santa Tereza,-2.284.086,-4.335.695,P,PPLX,BR,,21,3304557,,,0,,14,America/Sao_Paulo,03/08/2012
3474653,Guadalupe,Guadalupe,Guadalupe,-2.284.116,-4.337.228,P,PPL,BR,,21,3304557,,,0,,15,America/Sao_Paulo,03/08/2012
3474654,Rio Sapopemba,Rio Sapopemba,Rio Sapopemba,-2.283.228,-4.335.945,H,STM,BR,,21,,,,0,,9,America/Sao_Paulo,19/01/2012
3474655,Morro do Carrapato,Morro do Carrapato,Morro do Carrapato,-2.284.126,-4.341.595,T,HLL,BR,,21,3304557,,,0,68,75,America/Sao_Paulo,03/08/2012
3474656,Morro do Capim,Morro do Capim,Morro do Capim,-2.284.901,-4.340.144,T,HLL,BR,,21,3304557,,,0,68,57,America/Sao_Paulo,03/08/2012
3474657,Morro da Boa Vista,Morro da Boa Vista,Morro da Boa Vista,-2.284.118,-4.342.405,T,HLL,BR,,21,3304557,,,0,79,76,America/Sao_Paulo,22/02/2019
3474658,Rio Cabral,Rio Cabral,Rio Cabral,-2.283.773,-4.343.042,H,STM,BR,,21,,,,0,,21,America/Sao_Paulo,19/01/2012
3474659,Morro do Periquito,Morro do Periquito,Morro do Periquito,-2.284.409,-4.342.721,T,HLL,BR,,21,3304557,,,0,,54,America/Sao_Paulo,03/08/2012
3474660,Colina do Capão Redondo,Colina do Capao Redondo,Colina do Capao Redondo$Colina do Capão Redondo,-2.284.568,-4.345.624,T,HLL,BR,,21,3303203,,,0,41,35,America/Sao_Paulo,03/08/2012
3474661,Colina do Cemitério,Colina do Cemiterio,Colina do Cemiterio$Colina do Cemitério,-2.283.618,-434.713,T,HLL,BR,,21,3302858,,,0,47,36,America/Sao_Paulo,03/08/2012
3474662,Rio das Sardinhas,Rio das Sardinhas,Rio das Sardinhas,-2.284.383,-4.347.102,H,STM,BR,,21,,,,0,,32,America/Sao_Paulo,19/01/2012
3474663,Vila Kennedy,Vila Kennedy,Vila Kennedy,-2.285.678,-4.348.899,P,PPLX,BR,,21,3304557,,,0,,38,America/Sao_Paulo,03/08/2012
3474664,Rio Merinho,Rio Merinho,Rio Merinho,-2.286.559,-4.343.419,H,STM,BR,,21,,,,0,,32,America/Sao_Paulo,19/01/2012
3474665,Monte Alegre,Monte Alegre,Monte Alegre,-2.285.601,-4.341.792,T,HLL,BR,,21,3304557,,,0,144,84,America/Sao_Paulo,03/08/2012
3474666,Morro do Jaques,Morro do Jaques,Morro do Jaques,-2.285.414,-4.341.139,T,HLL,BR,,21,3304557,,,0,124,93,America/Sao_Paulo,03/08/2012
3474667,Rio Marangá,Rio Maranga,Rio Maranga$Rio Marangá,-2.285.122,-433.834,H,STM,BR,,21,,,,0,,18,America/Sao_Paulo,11/06/2020
3474668,Marechal Hermes,Marechal Hermes,Marechal Hermes,-2.286.493,-4.337.015,P,PPL,BR,,21,3304557,,,0,,22,America/Sao_Paulo,03/08/2012
3474669,Rocha Ribeiro,Rocha Ribeiro,Rocha Ribeiro,-2.286.722,-433.575,P,PPLX,BR,,21,3304557,,,0,,22,America/Sao_Paulo,06/12/2012
3474670,Turiaça,Turiaca,Turiaca$Turiacu$Turiaça$Turiaçu,-2.286.099,-4.333.943,P,PPL,BR,,21,3304557,,,0,,39,America/Sao_Paulo,03/08/2012
3474671,Rocha Miranda,Rocha Miranda,Rocha Miranda,-2.285.166,-4.334.638,P,PPL,BR,,21,3304557,15,,0,,21,America/Sao_Paulo,14/03/2019
3474672,Honório Gurgel,Honorio Gurgel,Honorio Gurgel$Honório Gurgel,-2.284.343,-43.354,P,PPL,BR,,21,3304557,,,0,,24,America/Sao_Paulo,03/08/2012
3474673,Brás de Pina,Bras de Pina,Bras de Pina$Brás de Pina,-2.283.298,-4.329.767,P,PPL,BR,,21,3304557,,,0,,33,America/Sao_Paulo,03/08/2012
3474674,Costa Barros,Costa Barros,Costa Barros,-2.282.471,-4.337.026,P,PPL,BR,,21,3304557,25,,0,,38,America/Sao_Paulo,14/03/2019
3474675,Ricardo de Albuquerque,Ricardo de Albuquerque,Ricardo de Albuquerque,-2.283.909,-4.340.541,P,PPLX,BR,,21,3304557,,,0,,35,America/Sao_Paulo,03/08/2012
3474676,Penha Circular,Penha Circular,Penha Circular,-2.283.497,-4.329.188,P,PPL,BR,,21,3304557,,,0,,10,America/Sao_Paulo,03/08/2012
3474677,Deodoro,Deodoro,Deodoro,-2.285.472,-4.338.472,P,PPLX,BR,,21,3304557,,,0,,20,America/Sao_Paulo,03/08/2012
3474678,Vicente de Carvalho,Vicente de Carvalho,Vicente de Carvalho,-2.285.623,-433.162,P,PPL,BR,,21,3304557,,,0,,36,America/Sao_Paulo,03/08/2012
3474679,Engenho do Mato,Engenho do Mato,Engenho do Mato,-22.865,-4.329.694,P,PPLX,BR,,21,3304557,,,0,,35,America/Sao_Paulo,06/12/2012
3474680,Engenho da Rainha,Engenho da Rainha,Engenho da Rainha,-2.286.694,-4.328.947,P,PPL,BR,,21,3304557,,,0,,21,America/Sao_Paulo,03/08/2012
3474681,Maria da Graça,Maria da Graca,Maria da Graca$Maria da Graça,-228.835,-4.326.548,P,PPL,BR,,21,3304557,,,0,,24,America/Sao_Paulo,03/08/2012
3474682,Del Castilho,Del Castilho,Del Castilho,-2.288.221,-4.327.289,P,PPL,BR,,21,3304557,,,0,,34,America/Sao_Paulo,03/08/2012
3474683,Inhaúma,Inhauma,Inhauma$Inhaúma,-2.287.194,-4.328.056,P,PPLX,BR,,21,3304557,,,0,,17,America/Sao_Paulo,03/08/2012
3474684,Terra Nova,Terra Nova,Terra Nova,-2.287.583,-4.329.677,P,PPLX,BR,,21,3304557,,,0,,30,America/Sao_Paulo,03/08/2012
3474685,Pilares,Pilares,Pilares,-2.288.478,-4.329.491,P,PPLX,BR,,21,3304557,,,0,,53,America/Sao_Paulo,03/08/2012
3474686,Tomás Coelho,Tomas Coelho,Thomaz Coelho,-2.286.917,-4.330.611,P,PPLX,BR,,21,3304557,,,0,,32,America/Sao_Paulo,12/03/2019
3474687,Engenheiro Leal,Engenheiro Leal,Engenheiro Leal,-2.287.744,-4.332.283,P,PPL,BR,,21,3304557,,,0,,45,America/Sao_Paulo,03/08/2012
3474688,Quintino Bocaiúva,Quintino Bocaiuva,Quintino Bocaiuva$Quintino Bocaiúva,-2.288.584,-433.173,P,PPL,BR,,21,3304557,,,0,,57,America/Sao_Paulo,03/08/2012
3474689,Morro do Dende,Morro do Dende,Morro do Dende$Morro do Dendé$Morro do Dendê,-2.287.086,-4.332.506,T,HLL,BR,,21,3304557,,,0,69,218,America/Sao_Paulo,22/02/2019
3474690,Magno,Magno,Magno,-2.287.278,-43.34,P,PPLX,BR,,21,3304557,,,0,,33,America/Sao_Paulo,06/12/2012
3474691,Madureira,Madureira,Madureira,-2.288.102,-4.333.998,P,PPL,BR,,21,3304557,,,0,,48,America/Sao_Paulo,03/08/2012
3474692,Cascadura,Cascadura,Cascadura,-2.288.693,-4.333.079,P,PPL,BR,,21,3304557,,,0,,52,America/Sao_Paulo,03/08/2012
3474693,Osvaldo Cruz,Osvaldo Cruz,Osvaldo Cruz,-2.287.333,-4.334.789,P,PPL,BR,,21,3304557,,,0,,26,America/Sao_Paulo,03/08/2012
3474695,Bairro do Vieirinha,Bairro do Vieirinha,Bairro do Vieirinha,-2.375.615,-4.723.724,P,PPLL,BR,,27,3519709,,,0,,947,America/Sao_Paulo,03/08/2012
3474696,Sítio dos Pinheiros,Sitio dos Pinheiros,Sitio dos Pinheiros$Sítio dos Pinheiros,-237.548,-472.136,P,PPL,BR,,27,3519709,,,0,,872,America/Sao_Paulo,03/08/2012
3474697,Sítio Vitória,Sitio Vitoria,Sitio Vitoria$Sítio Vitória,-237.857,-472.435,P,PPL,BR,,27,3519709,,,0,,987,America/Sao_Paulo,03/08/2012
3474698,Sítio Estância Triângulo,Sitio Estancia Triangulo,Sitio Estancia Triangulo$Sítio Estância Triângulo,-237.793,-472.205,P,PPL,BR,,27,3519709,,,0,,884,America/Sao_Paulo,03/08/2012
3474699,Campinho,Campinho,Campinho,-2.288.559,-4.334.948,P,PPL,BR,,21,3304557,,,0,,33,America/Sao_Paulo,03/08/2012
3474700,Morro do Silveira,Morro do Silveira,Cerro do Silveiro$Morro do Silveira,-2.288.627,-4.335.961,T,HLL,BR,,21,3304557,,,0,149,119,America/Sao_Paulo,03/08/2012
3474701,Morro dos Afonsos,Morro dos Afonsos,Morro dos Afonsos,-2.287.709,-4.339.717,T,HLL,BR,,21,3304557,,,0,94,70,America/Sao_Paulo,03/08/2012
3474702,Magalhães Bastos,Magalhaes Bastos,Magalhaes Bastos$Magalhães Bastos,-22.876,-4.341.067,P,PPL,BR,,21,3304557,,,0,,34,America/Sao_Paulo,03/08/2012
3474703,Rio Catarino,Rio Catarino,Rio Catarino,-2.286.572,-4.343.411,H,STM,BR,,21,,,,0,,32,America/Sao_Paulo,19/01/2012
3474704,Guilherme da Silveira,Guilherme da Silveira,Guilherme da Silveira,-2.287.278,-4.345.722,P,PPLX,BR,,21,3304557,,,0,,40,America/Sao_Paulo,06/12/2012
3474705,Padre Miguel,Padre Miguel,Padre Miguel,-2.288.024,-4.344.536,P,PPL,BR,,21,3304557,,,0,,43,America/Sao_Paulo,03/08/2012
3474706,Vila Aliança,Vila Alianca,Vila Alianca$Vila Aliança,-2.287.016,-4.347.672,P,PPLX,BR,,21,3304557,,,0,,43,America/Sao_Paulo,11/06/2020
3474707,Granja Vitória,Granja Vitoria,Granja Vitoria$Granja Vitória,-237.587,-472.043,S,FRM,BR,,27,3519709,,,0,,876,America/Sao_Paulo,03/08/2012
3474708,Igreja de São José,Igreja de Sao Jose,Igreja Sao Jose$Igreja São José$Igreja de Sao Jose$Igreja de São José,-237.757,-472.114,S,CH,BR,,27,3519709,,,0,,901,America/Sao_Paulo,03/08/2012
3474709,Senador Camará,Senador Camara,Senador Camara$Senador Camará,-2.287.789,-4.348.501,P,PPL,BR,,21,3304557,,,0,,46,America/Sao_Paulo,03/08/2012
3474710,Morro do Sandá,Morro do Sanda,Morro do Sanda$Morro do Sandá,-228.906,-4.345.939,T,HLL,BR,,21,3304557,,,0,221,154,America/Sao_Paulo,03/08/2012
3474711,Rio Piraquara,Rio Piraquara,Rio Piraquara,-2.286.341,-434.149,H,STM,BR,,21,,,,0,,24,America/Sao_Paulo,19/01/2012
3474712,Morro dos Macacos,Morro dos Macacos,Morro dos Macacos,-2.289.316,-4.342.504,T,HLL,BR,,21,3304557,,,0,214,116,America/Sao_Paulo,03/08/2012
3474713,Sítio da Paz,Sitio da Paz,Sitio da Paz$Sítio da Paz,-23.795,-472.362,P,PPL,BR,,27,3519709,,,0,,897,America/Sao_Paulo,03/08/2012
3474714,Sítio do Ruivo,Sitio do Ruivo,Sitio do Ruivo$Sítio do Ruivo,-237.911,-472.275,P,PPL,BR,,27,3519709,,,0,,895,America/Sao_Paulo,03/08/2012
